Comment,Positive,Neutral,Negative,Sentiment,post_id
@reen_hast Ngndi ikii,0.0002208219957537,0.9996340274810792,0.0001451685820939,neutral,64
@bonarganesza,0.9801129102706908,0.0143775250762701,0.0055094766430556,positive,64
"Baki min,,, Dudu solo😂",0.0005982687580399,0.0007559576188214,0.998645842075348,negative,64
Gass,0.9941348433494568,0.0007452342542819,0.0051199421286582,positive,64
Gasss @hendriagung96,0.5085521340370178,0.4501111805438995,0.041336715221405,positive,64
@firnanda.ap.10 kesukaan mu nihh,0.082380287349224,0.8423228859901428,0.0752968192100524,neutral,64
@diah_lstyaa,0.0015750628663226,0.9976596832275392,0.0007652295171283,neutral,64
@idhfl_,0.8680354952812195,0.0712720602750778,0.0606924481689929,positive,64
@austina.as_ nyobo cik,0.0005377492634579,0.9983105659484864,0.0011516257654875,neutral,64
@dsyyptri,0.0003447967756073,0.999445378780365,0.0002098349214065,neutral,64
"Pernah kesini, dibonusin ownernya suruh ambil kangkung sepuasnya 😂",0.9822252988815308,0.014129408635199,0.0036452491767704,positive,64
Mantul saladnya plus minumanny lingzi,0.9973207116127014,0.0021801234688609,0.0004992703325115,positive,64
@rayiekapramesthi @imaskd @a.agrilia gassssss 💨💨,0.0035637987311929,0.995859920978546,0.0005762415821664,neutral,64
@f3riintan @noviaarnik @pipit8725 @mbambretcuelek @nauralatisya piyeee kiihh,0.3357712030410766,0.6131040453910828,0.0511247813701629,neutral,64
@nathan.soc @ell.syaifr kyke enk,0.0003760622639674,0.9987820982933044,0.0008418664801865,neutral,64
Joss.. kapan2 di coba,0.4042933285236358,0.003516717813909,0.5921899676322937,negative,64
@nurullnugraheny @rya_ulala ngendi kih,0.0002295825252076,0.9996449947357178,0.0001253105147043,neutral,64
Nyoba mbk @asyfadianna29 😅,0.1547291725873947,0.8438454866409302,0.0014253614936023,neutral,64
@ambar_orange @najwa_vivi @kusumastuti_putri yuh ndene,0.0002955086238216,0.9995494484901428,0.0001550250890431,neutral,64
"@sebelasrasa Mantappp🔥, ngko pas mudik isohlah mampir salam soko warga RT 02 RW 04...",0.0014514330541715,0.9980260133743286,0.0005225712084211,neutral,64
@rivqi_pemuda_senja,0.0024027349427342,0.997173309326172,0.0004238505207467,neutral,64
enak mas aku tau rono Karo ponakanku,0.5752914547920227,0.0100419046357274,0.4146666824817657,positive,64
@caca_ctrwinengkuhikma,0.7552204132080078,0.2435812205076217,0.0011983043514192,positive,64
"Mantap👏, harus diagendakan kalau yang sehat²seperti ini.",0.9968804121017456,0.0010407408699393,0.0020788472611457,positive,64
@mlna.fjr.a,0.0006267675780691,0.9983329176902772,0.0010403570486232,neutral,64
@walid_basith 🤤,0.0013170356396585,0.996861696243286,0.0018212795257568,neutral,64
Ayo pecinta salad kita makan kesini @pabrianalarasati @kiranasekha,0.9936151504516602,0.0058262296952307,0.0005585698527283,positive,64
LOKASI DIMANA MIN,0.6864119172096252,0.0202576592564582,0.2933304011821747,positive,64
@divnah_ adoh tp ya,0.0015672798035666,0.5894462466239929,0.4089865386486053,neutral,64
@nathafebri boleh juga ni,0.0004858451429754,0.9973094463348388,0.0022046959493309,neutral,64
@benangsulam___,0.0292906537652015,0.8164097666740417,0.1542995870113372,neutral,64
@naaylaayu,0.999509334564209,0.0001828681124607,0.0003077425062656,positive,64
Lokasi tepat nya dmn ya?,0.9957083463668824,0.0005575622199103,0.0037341341376304,positive,64
@hannaanitaa @heny_indrawaty,0.000558141269721,0.999278962612152,0.0001629820180824,neutral,64
Sorry organik sama hidroponik itu beda ya.,0.0068064341321587,0.005357579793781,0.9878359436988832,negative,64
Salad hidroponik lebih tepatnya 😁,0.4288797676563263,0.2703927755355835,0.3007274270057678,positive,64
Ayo nyobain @dhimasyogantara89,0.0014349175617098,0.9980713725090028,0.0004937290214002,neutral,64
Bakinya sblh mana.. Rmhku jg baki tp ga tau,0.0013783685863018,0.0033674631267786,0.9952541589736938,negative,64
"@flashpackertrip ini,mbaa",0.0028482158668339,0.9962339997291564,0.0009177706087939,neutral,64
Mantap banget rasanya👍👍,0.9997581839561462,5.598035204457119e-05,0.0001858143077697,positive,64
@apriaikka kuyyy,0.8835402727127075,0.0777772068977356,0.0386825650930404,positive,64
@risaa_nr,0.0026677090208977,0.9963430762290956,0.0009891911176964,neutral,64
udah pernah kesini sir? @iankrishnanda,0.0008549469639547,0.8124052882194519,0.1867397278547287,neutral,64
@in_zun.a ayoo jajan inii.. Kali² jajan yang sehat²,0.3598324358463287,0.5544967651367188,0.0856708362698555,neutral,64
"Tempatnya ngumpet, tapi homey. Ga berasa lagi makan di resto, kek makan sama keluarga di rumah wkwk😂",0.9936619997024536,0.0007010051631368,0.0056369211524724,positive,64
@eknvi buat sendiri tuhh mudahhh,0.7492085695266724,0.1738263815641403,0.0769650712609291,positive,64
@dhmr94 mau salad sinii,0.0006181260105222,0.9985639452934264,0.0008178557036444,neutral,64
@fajarafri_ @innasptr,0.0002095854724757,0.9996547698974608,0.0001356606953777,neutral,64
@aig_mandang 😋,0.0007357172435149,0.0006101230392232,0.9986541271209716,negative,64
Mbak @noeroeldjariyah ayo kesini😍😍😍,0.9996034502983092,0.0001655862433835,0.0002308901748619,positive,64
Ayo deket nih @akuikuika @_ranrania,0.0118809752166271,0.9874858260154724,0.0006331542390398,neutral,64
itu sukoharjo,0.067283309996128,0.9317700266838074,0.0009466657065786,neutral,64
Ga lagi dah.. nunggu makanannya lama buanget,0.0006075898418202,9.869377390714362e-05,0.9992936849594116,negative,64
@miftahurrohmah.26,0.8443603515625,0.1011653020977974,0.0544743202626705,positive,64
Mengharumkan nama baki,0.0043098637834191,0.9925060868263244,0.0031840589363127,neutral,64
Lambungku perih rasanya kecuuutttt 😮,0.0004104908148292,8.362228982150555e-05,0.999505877494812,negative,64
👏Es duren memang joss...,0.9983720183372498,0.0004606342699844,0.0011673814151436,positive,64
@linawulandari14,0.0003339450340718,0.9995248317718506,0.0001411511766491,neutral,64
@arumwidaswara baki okhmen menu anyar 😅,0.0001549370063003,0.9996933937072754,0.000151682543219,neutral,64
Enak bgt pen coba 🤤,0.00521817849949,0.0001837339223129,0.9945980310440063,negative,64
@_octaviarhmaa hayukk cobain kuy,0.9976518750190736,0.0016557289054617,0.0006923513719812,positive,64
@resayresyong,0.0028918844182044,0.9917266368865968,0.0053815571591258,neutral,64
Ini di baki daerah saya min..👏👏👏..ndelik tp ngga ngecewain kan min..?😍,0.8950262069702148,0.0088860234245657,0.096087746322155,positive,64
Iki ngendi panggone mas ? 😁 @anang8874,0.0003201730141881,0.999409794807434,0.0002701068297028,neutral,64
@aisss02_,0.85928875207901,0.0923952832818031,0.0483159013092517,positive,64
@adrianshdunkcex 😍,0.0467927493155002,0.0076570641249418,0.9455501437187196,negative,64
La omah q baki tapi aq ga ruh i,0.0003966570075135,0.0002474802313372,0.9993558526039124,negative,64
@ayyudya_ kesukaan mu yu,0.0192415621131658,0.9797937273979188,0.000964616658166,neutral,64
@rojesaaa tau rene?,0.8656840920448303,0.0022011066321283,0.1321147829294204,positive,64
Dirimu gawe ngene po ra josd mbak.. @devi_rosita_isnien_,0.0002620569139253,0.9932303428649902,0.0065076225437223,neutral,64
@apriliasaputrii_04,0.0003212511946912,0.9995081424713136,0.0001706510229269,neutral,64
hidroponik kok organik #heran.,0.0994822084903717,0.0014592721126973,0.8990585207939148,negative,64
Langganan mu... @merry_nugrho,0.0005419258959591,0.9986334443092346,0.0008246374200098,neutral,64
@tta.zip Ki gon kudu kae lho,0.0024386681616306,0.013088995590806,0.9844723343849182,negative,64
Dimana letaknya? Buka jam brp?,0.0021181667689234,0.370507001876831,0.6273748874664307,negative,64
Pingin ke sini😍,0.9975593090057372,0.0001582088007126,0.0022825170308351,positive,64
Baki sukoharjo,0.0005311732529662,0.0002423226251266,0.999226450920105,negative,64
Baru tahu baki tu ternyata masuk solo,0.0061039594002068,0.012684709392488,0.9812113046646118,negative,64
Lokasi pas nya berarti di kudu ya? Sama baldes mananya ya? Saya di kwarasan,0.0108123170211911,0.2383469641208648,0.7508407235145569,negative,64
lehh cedak omahku masak rangeti😢,0.0088159283623099,0.8923646807670593,0.0988194569945335,neutral,64
Recommended bgt👏👏👏udh sering ketemu sm yg punya resto,0.9991500377655028,0.0003629774146247,0.0004870886914432,positive,64
Rene Yo mi @unun_abriel,0.0011083190329372,0.8524063229560852,0.1464854180812835,neutral,64
@annabiris Glo sayur organic.cocok utk mikel,0.8035569190979004,0.1518075317144394,0.0446355603635311,positive,64
Baru aja ak kesini recommended sekali mantap,0.9996750354766846,6.371492781909183e-05,0.0002612229727674,positive,64
Solonya dimn to,0.0006129145622253,0.999195396900177,0.0001916703913593,neutral,64
Info lokai min,0.0014191556256264,0.9978801012039183,0.0007008168613538,neutral,64
@wigatie gas,0.0179801527410745,0.9711264967918396,0.0108933420851826,neutral,64
Bisa QRIS ga ya disini,0.0024044585879892,0.6944327354431152,0.3031628429889679,neutral,64
Nemu pas ra oleh maem 😢 @nurcahyoadetya,0.0001515984768047,0.999294638633728,0.0005536408862099,neutral,64
@clarisajelita,0.0003604409575928,0.9994344115257264,0.0002051701740128,neutral,64
@listieshiella pie iki kok koyok e enak banget ya,0.9997326731681824,9.79058022494428e-05,0.0001694083766778,positive,64
@ekacitrakarlina,0.0005140946013852,0.999283730983734,0.0002021858672378,neutral,64
@rtm.4124 knp banyam bgt postingan jajanan di timeline ku😭🙃,0.1899582147598266,0.7801675200462341,0.0298742372542619,neutral,64
Nama tempatnta apa ya .. maaf ga nemu di reel.. apa terlewat ya ?,0.0002608374343253,0.9970331192016602,0.0027060443535447,neutral,64
@anz_lippi ayo gasss... Enak kii,0.9996298551559448,0.0001933212624862,0.0001768017973517,positive,64
@antnvt_,0.1407308429479599,0.7766786813735962,0.0825905203819274,neutral,64
@nofamegama,0.0035481362137943,0.9955831170082092,0.0008687692461535,neutral,64
Mbakine ngendi mas,0.0328445918858051,0.0033502639271318,0.9638051390647888,negative,64
@adeendah_ deket rumah e temenmu,0.0762535855174064,0.9195709228515624,0.0041754548437893,neutral,64
Great place 🔥,0.9888705015182496,0.0043203104287385,0.0068092523142695,positive,64
@indriani8683 @nuryani.indah yukk gazz😍,0.0975915566086769,0.8924669027328491,0.0099415481090545,neutral,64
Lokasinya dimana kasih alamatnya,0.6774348020553589,0.3204660713672638,0.0020991114433854,positive,64
❤️,0.9990829229354858,0.0002173287648474,0.0006996740121394,positive,64
@ahmadmdt13,0.0002771561848931,0.9995519518852234,0.0001708272029645,neutral,64
Mak @naluria_ika mana ni dr tempet mu,0.0006881993613205,0.9909349083900452,0.0083768405020236,neutral,64
baki sukoharjo mas bukan solo,0.0005706520751118,0.464436799287796,0.534992516040802,negative,64
cocok @mirzananda_ perlu d coba?,0.8102791905403137,0.1658227294683456,0.0238981656730175,positive,64
@vianaputri4 @saphiitaloka_,0.0005865048151463,0.999300479888916,0.0001130726159317,neutral,64
Mahal,0.0024943887256085,0.0001173449927591,0.9973883032798768,negative,64
"Sdh pernah nyoba.. Rasanya Pas dilidah.. Ada saran.. Snack camilannya pakai yg kukus/ rebus Doong.. Misal 🥜 Rebus, Edamame kukus dll.. Trimakasih.. Semoga semakin Sukses..",0.9992979764938354,0.0004370987298898,0.0002648963127285,positive,64
@maya.permata,0.0032858401536941,0.9947838187217712,0.001930319936946,neutral,64
Mana nih kak @ichaarrrrgg,0.0056879417970776,0.0003618375048972,0.9939502477645874,negative,64
@tiyastiuss boleh dicoba deh nanti☺️,0.9834631085395812,0.0154764503240585,0.0010603709379211,positive,64
Dimana cepet bgt baki sebelah mana,0.0052410862408578,0.0043163923546671,0.9904424548149108,negative,64
Kok koyo mas al tah? @abcdhunu,0.0001482094667153,0.0001424896618118,0.9997093081474304,negative,64
@dhesya.desheniz,0.0007725013419985,0.9841646552085876,0.0150629533454775,neutral,64
@kusdinarm bikin cafe hidroponik di holis,0.0002279489272041,0.9996565580368042,0.000115463270049,neutral,64
@zustiya yookkk gasss,0.5241986513137817,0.0232375934720039,0.4525637626647949,positive,64
@deswitasolo pingin,0.0012123172637075,0.9256131649017334,0.0731744840741157,neutral,64
@x_lhyla hidup sehat la.. gas ra?,0.096705637872219,0.8318614363670349,0.0714329928159713,neutral,64
Enak ta,0.001483361935243,0.000126774655655,0.9983898401260376,negative,64
@adinda_sitri_siswanti_sutrimo bisa dicoba nih yg sehat2..,0.0775899738073349,0.9203352332115172,0.0020747757516801,neutral,64
"salad nya yg bikin menggiur ini, cakep juga warna nya",0.9984797835350036,0.0006190570420585,0.0009011324727907,positive,64
@ntsyaau_,0.0076917805708944,0.9772322773933412,0.0150758977979421,neutral,64
@d1473nk 👍🏻,0.9988858103752136,0.0005854305927641,0.0005288567044772,positive,64
cikkkkkkkkk @oyiieent,0.8545833230018616,0.0027938799466937,0.1426227837800979,positive,64
nyoba Iki 🤤 @wulan.eko.35,0.0069645349867641,0.989250898361206,0.0037845212500542,neutral,64
@galihiw,0.0546242520213127,0.6503525972366333,0.2950231730937958,neutral,64
"gaezz @eliz.varo @anggitafilans mosok enek ngeneki neng baki,,suk gaazz yoh",0.0002442787226755,0.0001914909662446,0.9995642304420472,negative,64
@sebelasrasa ini buka sore ya?apa siang juga?,0.0006211635190993,0.9823278188705444,0.0170510169118642,neutral,64
Dari rumah cuman 7 menit wkwkw,0.001685308991,0.0111636035144329,0.9871511459350586,negative,64
Cedak kost ku ternyata😮lg ngerti,0.9980337023735046,0.0001564338599564,0.0018098606960847,positive,64
@aninshaka ayo nin pengen😭,0.063365139067173,0.0012341361725702,0.9354007244110109,negative,64
Mantap ini,0.9997348189353944,5.40911132702604e-05,0.0002111098438035,positive,64
@paivi.jpg @blauerosesa,0.0001308868377236,0.9994297623634338,0.0004392896662466,neutral,64
"Kudu, Baki, Sukoharjo. Bukan Solo Min 🙏🏻",0.5904950499534607,0.0648783221840858,0.344626635313034,positive,64
@tiwikiana Deketmu lho san,0.0011892323382198,0.9967843294143676,0.0020264151971787,neutral,64
❤️,0.9990829229354858,0.0002173287648474,0.0006996740121394,positive,64
@prasetyantii juuu kayake enak juuu,0.999775230884552,8.52830198709853e-05,0.0001393905549775,positive,64
@veeiswanti23,0.0066631408408284,0.9781479835510254,0.0151888821274042,neutral,64
Pgn tp kok ndadak tekan omahmu @elyanrb,0.0001258764677913,0.0006704360712319,0.9992037415504456,negative,64
❤️,0.9990829229354858,0.0002173287648474,0.0006996740121394,positive,64
"Salad dressing ga enek, dan yg ga suka mayonaise Bisa ganti minyak wijen, dan Saladnya fresh keseluruhan rasa enak, tempatnya adem kayak dirumah sendiri. 👍👍",0.999771535396576,9.477396815782412e-05,0.0001337361027253,positive,64
Maap ya kak yaa… hidroponik bukan organik yaa🙏😅,0.989573061466217,0.0023575718514621,0.0080693224444985,positive,64
"Sedikit ralat,...itu tempatnya masih di Sukoharjo bang,bukan solo",0.003977179992944,0.1432257294654846,0.8527970314025879,negative,64
@kartikaputri_w cdak kontrakan mu nuk,0.0001388071104884,0.9995014667510986,0.0003597461909521,neutral,64
@nfetiachandra @calvintegarnur,0.0017012996831908,0.9981354475021362,0.0001632550847716,neutral,64
@lfffff___ kowe ra nduwe cita² njajakne aku neng kene to?,0.1562381386756897,0.1273812353610992,0.7163806557655334,negative,64
Kie cedhak omahku tp ko mlh reti saka kene 🤭,0.0009303709957748,0.7004606127738953,0.2986089885234833,neutral,64
Sukoharjo ini mah,0.0552695877850055,0.8829257488250732,0.0618046373128891,neutral,64
Gassskennnn,0.9918023943901062,0.0017330156406387,0.0064645670354366,positive,64
Deket rumahku ternyata😭😭,0.8674729466438293,0.0012119729071855,0.131315067410469,positive,64
Menu sehat patut dicoba,0.9997877478599548,9.309256711276248e-05,0.0001192016134154,positive,64
Ini masuk solo ya 😁,0.0119024012237787,0.1767117977142334,0.8113858103752136,negative,64
Hidroponik itu Bukan Organik mase 🥲,0.9991674423217772,0.0003079111047554,0.0005246998625807,positive,64
@linda.emii sesuk jajal ki wae cocok ki,0.0216788742691278,0.9194230437278748,0.0588980764150619,neutral,64
@bim_.tama tau? Infokan,0.00516536552459,0.2646646201610565,0.7301700115203857,negative,64
@nnlaarw bakii ayo,0.5028663277626038,0.0865757837891578,0.4105579555034637,positive,64
eh kakelku sma bukan si?,0.0003925958881154,7.670620107091963e-05,0.9995306730270386,negative,64
Hidroponik blm tentu organik 😂,0.0367435216903686,0.7512757182121277,0.2119808197021484,neutral,64
"Njir solo, sukoharjo itu mah",0.0010949625866487,0.4423384368419647,0.5565666556358337,negative,64
@aisyahtyas_,0.7350353002548218,0.2399953603744506,0.0249693151563406,positive,64
@ayusekarinii cocok ndk?,0.0026215789839625,0.995158851146698,0.0022195817437022,neutral,64
@arrindab_,0.0028108689002692,0.9926459789276124,0.004543175920844,neutral,64
@maeladewii_,0.0004724073223769,0.99881774187088,0.0007097921916283,neutral,64
@im.virra,0.0010409944225102,0.9980036616325378,0.0009553065756335,neutral,64
@fransiskaode,0.000520929635968,0.9993521571159364,0.0001268575288122,neutral,64
"@retno.sophie ayooo cuss , cedak omah daleman",0.0006354768993332,0.0007014243165031,0.998663067817688,negative,64
Monggo mampir ten @sotojimboeng min.,0.9994757771492004,0.000364441977581,0.0001597751688677,positive,64
@syifa.hdyt,0.0712552517652511,0.9184773564338684,0.0102674541994929,neutral,64
Iya daerah baki . Ayo to kapan . Sabtu aq g bs .mbak ipar q plg solo soale . Bs q minggu siang . Tp g bs nyetir smpe sana🥹,0.015333442017436,0.1779471337795257,0.8067194223403931,negative,64
@ummsyr_ sesuk nak gak lali budallll,0.0002263990463688,8.358459308510646e-05,0.999690055847168,negative,64
@kekeniken,0.6993488073348999,0.2880112826824188,0.0126398978754878,positive,64
@dahliakumala_ gassss yukkks welll,0.9852153062820436,0.01155645865947,0.0032283067703247,positive,64
@d_a_putri nduk ayo kesini,0.0002921814157161,0.9995684027671814,0.0001393770071445,neutral,64
bekas pabrik herbal,0.9884254932403564,0.0068001835606992,0.0047743278555572,positive,64
@arnyfirma,0.888810932636261,0.0167034119367599,0.0944857075810432,positive,64
@__gamautau,0.0535673797130584,0.8672195076942444,0.0792131647467613,neutral,64
Hidroponik kan kimia,0.8148324489593506,0.0147754000499844,0.1703921258449554,positive,64
"Sak RT Karo aku 😬, @sebelasrasa",0.0002585583715699,0.9969978332519532,0.0027437212411314,neutral,64
Yank kesini @_itsmee.v,0.0976602658629417,0.4554994404315948,0.4468403458595276,neutral,64
@abinya.shafiyyah,0.0003326772130094,0.0004145920684095,0.9992527365684508,negative,64
@alfatoni03,0.0002059761900454,0.998865842819214,0.0009281857055611,neutral,64
@nabileee @sar_broww @_on__my__own ayo budal,0.000926321838051,0.0026199133135378,0.9964537620544434,negative,64
"Mana si, deket rumah bgt? @ahmad_tri.w",0.3660316169261932,0.2464103996753692,0.3875580132007599,negative,64
Cedak ikih.. 😁😁😁,0.9992745518684388,9.669111750554292e-05,0.00062874116702,positive,64
@afisalsa,0.0017026700079441,0.998124659061432,0.0001726982736727,neutral,64
@espresoda @baharrudy_soepomo,0.0002677914744708,0.9995125532150269,0.0002197603462263,neutral,64
@nwbintari_ 😍😍,0.997795581817627,0.0004573665501084,0.0017471329774707,positive,64
@deviwulandari732 ayooo🔥,0.0018004130106419,0.9967225193977356,0.0014770546695217,neutral,64
Eunak dan mantab,0.9994922876358032,0.000202969808015,0.0003047919890377,positive,64
"Pernah kesini, kebetulan ga jauh dari rumah, seperti pulang kerumah saudara trs diajak makan, nyaman banget 🤗",0.9996223449707032,0.0001531451416667,0.0002244823554065,positive,64
@hey_mul ayo renee,0.0023521678522229,0.9661572575569152,0.0314905978739261,neutral,64
@natalia_soehodo,0.0182807520031929,0.0039239530451595,0.9777953624725342,negative,64
"Sukoharjo yaaa,bukan solo😅",0.2219888418912887,0.6390424370765686,0.138968750834465,neutral,64
"Emang recommended, apa lagi minumannya juaraa",0.9993245601654052,0.0002291791024617,0.0004462862561922,positive,64
😍,0.9993459582328796,0.0001032847867463,0.000550735858269,positive,64
@sopiga.mamiyuni a anterin,0.0002263064670842,0.9994080066680908,0.0003656498156487,neutral,64
@agtinfay09 @muftihaidar,0.000265157141257,0.9996039271354676,0.0001309434883296,neutral,64
Enak salad nya benar2 segar sayurnya. Aku udah kesana,0.9996618032455444,9.46998770814389e-05,0.0002435119386063,positive,64
@amelhdyh,0.2738418877124786,0.7066256403923035,0.0195324756205081,neutral,64
@yuliasusiwidyasari temenin,0.9393290877342224,0.055074755102396,0.0055961827747523,positive,64
@uutcholid waaah,0.0049747386947274,0.9941757917404176,0.0008493528584949,neutral,64
Masuk gofood ga?,0.1570477187633514,0.2308682948350906,0.6120839715003967,negative,64
@adiputra.fix agendakan yaa,0.0002853785990737,0.9995916485786438,0.0001229715562658,neutral,64
ayooooo @azzizah_n,0.996982991695404,0.0012860990827903,0.0017308855894953,positive,64
Ancer2 lokasinya dunk...,0.9980583786964417,0.0007717477274127,0.0011699566384777,positive,64
Hidroponik bukan organik ygy😊,0.9987035989761353,0.0004034228622913,0.0008928732131607,positive,64
"Terimakasih infonya saya pencinta salad ,kalau ke solo nanti sy bisa kesana 👏👏",0.9974328875541688,0.0021262448281049,0.0004409500397741,positive,64
Aku suka sayuran @gitaasaa___,0.9996750354766846,0.0001416262821294,0.0001833911373978,positive,64
Namanya apa ya,0.0472501628100872,0.4558207392692566,0.4969291388988495,negative,64
❤️,0.9990829229354858,0.0002173287648474,0.0006996740121394,positive,64
@dyta_cutekyu,0.0008132446673698,0.0018653047736734,0.9973214268684388,negative,64
@erlindaristi,0.0134111624211072,0.9745493531227112,0.0120394947007298,neutral,64
@si_ais_gendut,0.0120845576748251,0.9662848711013794,0.0216305572539567,neutral,64
Kudu baki bukan solo tp Sukoharjo,0.0001707214396446,0.9984473586082458,0.0013819795567542,neutral,64
@etigsn,0.2083615511655807,0.6886432766914368,0.1029951944947242,neutral,64
Kenapa jauh 😢,0.0021775809582322,0.0001450997369829,0.9976773858070374,negative,64
@krisera_sari_haryadi,0.0004825380165129,0.9993888139724731,0.0001286664337385,neutral,64
@noviiatk pengin nih,0.0019498169422149,0.0009949748637154,0.997055172920227,negative,64
@dimas_wihand,0.0003041844465769,0.999561607837677,0.0001341342140221,neutral,64
"BKN DI SOLO DONG BRATI, ITU MSUK NY SUKOHARJO,,DI RALAT LHO SUARA NYA YA MIN @kulinersolojogja.id",0.0002346835972275,0.0001240081619471,0.9996412992477416,negative,64
"hidroponik bukan organik. tapi gapapa lebih baik makan sayur anorganik tapi sebelumnya harus di cuci dulu, bisa pake garam, cuka apel, jeruk nipis, dll.untuk mengurangi kadar zat kimia dalam sayuran. daripada gak makan sayuran sama sekali.",0.5225916504859924,0.0087580038234591,0.4686502814292907,positive,64
@bawaygy ayok kesni,0.0002357665507588,0.99894517660141,0.0008191083325073,neutral,64
Sayur organik kok seladanya pakai hidroponik? ...hahaha..... bijimane nih min?,0.0006576894083991,0.0001685722090769,0.9991737008094788,negative,64
@a_rintintin,0.0048366943374276,0.9934797286987304,0.0016836083959788,neutral,64
@chykavanessa,0.9980144500732422,0.0007332146633416,0.0012522483011707,positive,64
sok Minggu po,0.0003194775199517,9.55046562012285e-05,0.999584972858429,negative,64
@musstava_arrief,0.0003618903865572,0.9993839263916016,0.0002541099674999,neutral,64
"@htt_hartati ky e seru ya yunda, cuman kok jauhhhhhh",0.005852969828993,0.0039948532357811,0.9901521801948548,negative,64
Gasss @ika.dewi.s,0.9911276698112488,0.0053988727740943,0.0034735293593257,positive,64
@ipunk_nc,0.0578683279454708,0.9302471876144408,0.0118845077231526,neutral,64
Solo tdk ada,0.9103564620018004,0.0062561524100601,0.0833874493837356,positive,64
Bukan solo kalau baki bro baki itu masuk Sukoharjo Yo bro,0.0008827812271192,0.2914910018444061,0.7076262831687927,negative,64
Ntar gini @zinniaorganicfarm,0.0013216898078098,0.9642377495765686,0.0344406366348266,neutral,64
@r.u.n.n.y @_r__i_sm_ @aysintaku @aidaptrs_ @_ikaharyani,0.272297739982605,0.566163182258606,0.1615390181541443,neutral,64
Kancaku wes kesana B aja,0.0004479364142753,8.971262286650017e-05,0.9994623064994812,negative,64
@ummu_hamiz24 mii,0.0781939551234245,0.2496699690818786,0.6721360683441162,negative,64
@mahe_muntoha ajaklah aku kesini yaah 😁😁,0.8076320886611938,0.1570744514465332,0.0352935492992401,positive,64
@trisoes10 soloooo neh 😆,0.2420641630887985,0.7354375720024109,0.0224983468651771,neutral,64
@rinintacitraayusari,0.0017088116146624,0.9968133568763732,0.0014778500190004,neutral,64
Sy n tmn² sering order saladnya. Seladanya beda lbh enak freshhh. Yukkk cobain,0.9996464252471924,0.0001090015794034,0.0002445664140395,positive,64
@neitsmeag salad sayur nih,0.9953202605247498,0.0022730401251465,0.0024067505728453,positive,64
Di Solo 😂,0.99872487783432,0.0005038624512962,0.0007712378283031,positive,64
@sarysasa,0.9983555674552916,0.0004707624902948,0.001173618948087,positive,64
@mutiarda_ @awnabb,0.0002518547698855,0.9995064735412598,0.0002416514762444,neutral,64
@sitoresmi_ baki poenya,0.0002443377743475,0.9994779229164124,0.0002776944311335,neutral,64
@na.niyaaa_,0.8364430665969849,0.0757431387901306,0.0878137946128845,positive,64
Nama warung n alamat detail dong pengen nyoba,0.1902339607477188,0.7783071994781494,0.0314588397741317,neutral,64
@ramncp91,0.1750375181436538,0.7960993051528931,0.0288632102310657,neutral,64
@anitamurdiani,0.0002875933423638,0.9995632767677308,0.0001490732975071,neutral,64
@gabriellaecp @listyaraksp @mey_melisaa ayo gas sobat jajanku,0.0011099842377007,0.9981117248535156,0.0007782925385981,neutral,64
Suk goleki iki ma @prasetia.rini,0.0004433701687958,0.9993784427642822,0.0001781542086973,neutral,64
@stefanusgangsar di Bakii,0.0003246799169573,0.9995197057724,0.0001555999042466,neutral,64
the real hidden gem TT,0.0736230015754699,0.9225853085517884,0.003791642608121,neutral,64
@husein_muryanto,0.0004475892346818,0.9994398951530457,0.0001124870104831,neutral,64
@andreandry53,0.0004626062582246,0.9990299940109252,0.0005074286018498,neutral,64
Lokasi@,0.9994986057281494,0.0001303262397414,0.0003710174933075,positive,64
Lokasi mana,0.99878591299057,0.0001374450803268,0.0010766613995656,positive,64
Baki Sukoharjo kah? Pingin coba. @syhra_1511 @ana_moti,0.0010457567404955,0.0005997769185341,0.9983545541763306,negative,64
@rininsr kesukaan mu tohh,0.9906478524208068,0.0040518213063478,0.0053003611974418,positive,64
Tempatnya namanya apa ?,0.9360119104385376,0.0116686969995498,0.0523193664848804,positive,64
@dhindaninda ajakiiin doonggg,0.6966267228126526,0.2461984306573867,0.0571748912334442,positive,64
Baki kan sukoharjo bkn solo,0.000140850446769,0.0002335192111786,0.999625563621521,negative,64
@bakamajime,0.0181441642343997,0.0244958195835351,0.957360029220581,negative,64
@tiaraunkania,0.9106733798980712,0.0577655099332332,0.031561080366373,positive,64
@novan.armn,0.0002933322975877,0.9988203644752502,0.0008862181566655,neutral,64
@myfruits.soc yok,0.0003318741801194,0.9903073310852052,0.0093608163297176,neutral,64
Ini bukanya cuma sore aja ya min? Pagi siang ga buka berarti ?,0.0002289525873493,0.0014171348884701,0.9983539581298828,negative,64
👏,0.9993322491645812,0.0001040519346133,0.0005636900314129,positive,64
Dilihat saja sudah pasti enak bgt sauce nya. 🙂,0.9995563626289368,0.000118999130791,0.0003246258420404,positive,64
Lokasinya pas nya d mna ya,0.999750554561615,9.712941391626372e-05,0.0001523651153547,positive,64
Baki kok solo to mas mas wkwk,0.0634898245334625,0.0359666943550109,0.9005435109138489,negative,64
@pandutimurb @andialfiansb,0.0002961760910693,0.9994567036628724,0.000247080461122,neutral,64
Mbok aku jak Rene Mel.... 😂@putrinurkomalasr,0.000315731507726,0.0002286092640133,0.9994556307792664,negative,64
